term,definition,source_anchor,notes
Multipurpose Internet Mail Extensions (MIME),An official Internet standard that specifies how messages must be formatted so that they can be exchanged between different email systems,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/m/#1049895,
Multisourcing Service Integrator,"The Multisourcing Service Integrator or ""MSI"" will manage the entire Managed Environment and the various Service Tower Suppliers in their provision of services within the Managed Environment for the benefit of the Commonwealth, VITA, and Customers.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/m/#1049905,
N-tier,"N-tier architecture (often referred to as multi-tier architecture) describes a method of dividing an application into three or more physical or logical tiers to provide for ease of maintenance and flexibility. Any architecture that utilizes a 3-tier architecture (presentation, application/business logic and database layers), which componentized one or more of the logical tiers is said to be n-tier. Typically this componentization occurs in the business rule tier, however this is not a requirement. An n-tiered application is designed to integrate a diverse collection of reusable, component based services into a unified system. The layers may operate in multiple configurations, using any number of physical systems. This architecture provides a flexible and scalable solution for meeting the State's current and future requirements. Example: an application that uses middleware to service data requests between a user and a database.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/n/#1049200,
Naming Service,Refers to the ability of application programs to locate application components offered by other applications in a distributed environment. Typical naming service should support registration of services in the naming service and their subsequent location through the naming service.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/n/#1049224,
NAS Snapshot,Technology that tracks changes to files and keeps copies of changes so that an earlier version of the file can be recreated on demand.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/n/#1049245,context: Software
National Institute of Standards and Technology (NIST),"Formerly, the National Bureau of Standards. A United States governmental body that helps to develop standards.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/n/#1049272,
Near Critical Activity,A schedule activity that has low total float. PMBOK,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/n/#1049293,
Near Real-Time (NRT),"Refers to the time delay introduced by automated data processing or network transmission between the occurrence of an event and the use of the processed data, such as for display or feedback and control purposes. Also known as Nearly Real-Time.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/n/#1049309,context: Technology Management
Net Present Value,The difference between the discounted present value of benefits and the discounted present value of costs. This is also referred to as the discounted net. CCA,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/n/#1049330,
Network,1) A configuration of data processing devices and software connected for information interchange. 2) A group of two or more computer systems linked together.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/n/#1049350,
Network File System (NFS),"A client/server application that lets a computer user view and optionally store and update files on a remote computer as though they were on the user's own computer. The user's system needs to have an NFS client and the other computer needs the NFS server. Both of them require that you also have TCP/IP installed since the NFS server and client use TCP/IP as the program that sends the files and updates back and forth. (However, the User Datagram Protocol, UDP, which comes with TCP/IP, is used instead of TCP with earlier versions of NFS.) NFS was developed by Sun Microsystems and has been designated a file server standard. Its protocol uses the Remote Procedure Call (RPC) method of communication between computers. NFS has been extended to the Internet with WebNFS, a product and proposed standard that is now part of Netscape's Communicator browser. WebNFS offers what Sun believes is a faster way to access Web pages and other Internet files.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/n/#1049369,
Network Interface Card (NIC),A hardware device used to connect computers to a wired or wireless network.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/n/#1049391,
Network-Attached Storage (NAS),Hard disk storage that is set up with its own network address rather than being attached to the department computer that is serving applications to a network's workstation users. File requests are mapped by the main server to the NAS file server.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/n/#1049411,
Node,One of the defining points of a schedule network; a junction point joined to some or all of the other dependency lines. See also arrow diagramming method and precedence diagramming method. PMBOK,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/n/#1049430,
Non-critical,A business processes or system for which an outage will not significantly affect an agency's mission.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/n/#1049449,"context: General, Technology Management"
Non-sensitive Data,"Data of which the compromise with respect to confidentiality, integrity, and/or availability could not adversely affect COV interests, the conduct of Agency programs, or the privacy to which individuals are entitled.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/n/#1049469,
Object Linking and Embedding (OLE),The software capability that enables the creation of a compound document that contains one or more objects from one or more applications. Objects can be linked or embedded in the compound document. Changes to linked objects are reflected in the source and vice versa. Embedding objects breaks all links.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/o/#object-linking-and-embedding-ole,
Object Management Group (OMG),A consortium aimed at setting standards in object-oriented programming.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/o/#object-management-group-omg,
Object Request Broker (ORB),A software tool that enables the location of and access to objects in a distributed system.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/o/#object-request-broker-orb,
Obsolescent,"Rating category used in this document to rate integration technologies. This technology may be waning in use and support, and/or has been evaluated and found not to meet current Commonwealth Technical Architecture needs. Agencies shall not make any procurements or additional deployments of this technology. Agencies currently using this technology should plan for its immediate replacement with “strategic” technology to avoid substantial risk. The migration or replacement plan should be included as part of the Agency’s IT Strategic Plan.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/o/#obsolescent,
Off-premise,Any IT application hosting option that is not provided within an on-premise or colocation solution. The hosting site and environment is not under full control of the commonwealth or its designees (ex. public cloud suppliers).,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/o/#off-premise,context: Hosting Options
Off-site Storage,"The process of storing vital records in a facility that is physically remote from the primary site. To qualify as off-site, the facility should be geographically, separately and distinct from the primary site and offer environmental and physical access protection.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/o/#off-site-storage,
OLE-DB,Microsoft's interface to data. OLE-DB is an open specification designed to build on the success of ODBC by providing an open standard for accessing all kinds of data.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/o/#ole-db,
On-demand self-service,"A consumer can unilaterally provision computing capabilities, such as server time and network storage, as needed automatically without requiring human interaction with each service provider.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/o/#on-demand-self-service,
On-premise,"A site or portion of a site (colocation) that is fully under control of the commonwealth or its delegated representatives. It may be either at a centralized COV datacenter facility, an agency datacenter/location or co-located (caged, etc.). Full control would include servers, storage, switches, the building, cooling, power, bandwidth physical security, etc.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/o/#on-premise,context: Hosting Options
Ongoing Support Cost,The periodic and continuing cost to operate and maintain the product or service delivered by the project.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/o/#ongoing-support-cost,
Online Review and Comment Application (ORCA),"A web based application managed by VITA to allow public comment and review of proposed policies, standards, and guidelines.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/o/#online-review-and-comment-application-orca,
Open Data Base Connectivity (ODBC),Based on Call-Level Interface and was defined by the SQL Access Group. Microsoft was one member of the group and was the first company to release a commercial product based on its work (under Microsoft Windows) but ODBC is not a Microsoft standard.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/o/#open-data-base-connectivity-odbc,
Open Group,"A standards development and product approval consortium. “The Open Group's Mission is to offer all organizations concerned with open information infrastructures a forum where we can share knowledge, integrate open initiatives, and certify approved products and processes in a manner in which they continue to trust our impartiality.”",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/o/#open-group,
Open Network Computing Remote Procedure Call (ONC+ RPC),A remote procedure call or function call protocol developed by Sun Microsystems.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/o/#open-network-computing-remote-procedure-call-onc-rpc,
Open Source Software (OSS),"Computer software provided by a creator or community for consumers to freely inspect, modify, enhance, and distribute the software and its source code. It is released under a licensing model known as Copyleft , where the copyright holder confers obligations to a consumer using that work, and all subsequent derivative works. When a license requires that only a portion of the derivitive work that is OSS be distributed under the copyright holder's license, it is considered Weak Copyleft. Examples of Weak Copyleft licenses include Apache , BSD , MIT , and MS-PL . Typically, use of Weak Copyleft software requires only that the consumer of the software include the license and attribute the copyright holder when distributing the derivative work. When a license requires that the entire derivative work be distributed under the copyright holder's license it is considered Strong Copyleft. Examples of Strong Copyleft licenses include GPL , LGPL , Mozilla , and MS-RL . The viral nature of Strong Copyleft software should be considered when applying it to a work that contains intellectual property or proprietary code, since there is often a requirement for publication of the entire source. Open Source Software includes products that are also considered Free Software , however, just because a software is OSS, does not mean it is free of cost for licensing or support.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/o/#open-source-software-oss,
Open Standards,Standards that are available for all vendors to use in product development.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/o/#open-standards,
Open System,A desirable but unachievable computing architecture state. A system built using open rather than proprietary standards. A product based on widely implemented vendor-neutral standards,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/o/#open-system,
Open Systems Interconnection (OSI),A conceptual framework that standardizes the functions of a communication system into seven distinct layers. It was developed by the International Organization for Standardization (ISO) in order to facilitate interoperability between different computer systems and network protocols.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/o/#open-systems-interconnection-osi,
Operational Controls,Information security measures implemented through processes and procedures.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/o/#operational-controls,
Operational Data Store,"According to Bill Inmon, an operational data store (ODS) is a subject-oriented, integrated, volatile, current-valued, detailed-only collection of data in support of an organization's need for up-to-the-second, operational, integrated, collective information.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/o/#operational-data-store,
Operational Project,Project which modifies or enhance an existing process.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/o/#operational-project,
Operational Risk,"The possibility of a loss from events related to technology and infrastructure failure, from business interruptions, from staff related problems and from external events such as regulatory changes.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/o/#operational-risk,
ORCA,"O nline R eview and C omment A pplication is a web-based application managed by VITA to allow public comment and review of proposed policies, standards, and guidelines. ORCA may be accessed through the Commonwealth Project Management Web page or by pointing your Web browser to the URL https://orca.vita.virginia.gov.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/o/#orca,
Order of Magnitude,An estimate made without detailed data usually produced from cost data. This type of estimate is used during the formative stages of an expenditure program for initial evaluation of the project.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/o/#order-of-magnitude,
Organic Light-Emitting Diode (OLED),"A light-emitting diode (LED) in which the emissive electroluminescent layer is a film of organic compound that emits light in response to an electric current. OLEDs are used to create digital displays in devices such as television screens, computer monitors, and portable systems such as smartphones and handheld game consoles.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/o/#organic-light-emitting-diode-oled,context: Hardware
Organizational Breakdown Structure (OBS),A hierarchically organized depiction of the project organization arranged so as to relate the work packages to the performing organizational units. PMBOK,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/o/#organizational-breakdown-structure-obs,
Organizational Planning,"Identifying, documenting, and assigning project roles, responsibilities, and reporting relationships.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/o/#organizational-planning,
OSI Reference Model,"Open Systems Interconnect seven-layer model. A model of network architecture and a suite of protocols (a protocol stack) to implement it, developed by ISO in 1978 as a framework for international standards in heterogeneous computer network architecture. The OSI architecture is split between seven layers, from lowest to highest: 1 physical layer, 2 data link layer, 3 network layer, 4 transport layer, 5 session layer, 6 presentation layer, 7 application layer. Each layer uses the layer immediately below it and provides a service to the layer above. In some implementations, a layer may itself be composed of sub-layers.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/o/#osi-reference-model,
Outbound Connections,Outbound connections: These are defined as network connections made from the container and are initiated by the container to a system external to the container image.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/o/#outbound-connections,"context: General, Software"
Outcome,"The ultimate, long-term, resulting effect--both expected and unexpected--of the customer's use or application of the organization's outputs. GAO",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/o/#outcome,
Overall Change Control,Coordinating changes across the entire project.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/o/#overall-change-control,
Oversight,Management by overseeing the performance or operation of a person or group.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/o/#oversight,
Oversight Committee,"A body chartered by the Chief Information Officer, a Cabinet Secretary, or an Agency Head to review and make recommendations regarding IT projects within that Secretariat or Agency.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/o/#oversight-committee,
Packet Capture (PCAP),Results from the interception and copying of a data packet that is crossing or moving over a specific computer network.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049199,context: Software
Packet Switching,"The process of routing and transferring data by means of addressed packets so that a channel is occupied only during transmission of a packet. On completion of the transmission, the channel is made available for transfer of other packets.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049225,
Parametric Estimating,"An estimating technique that uses a statistical relationship between historical data and other variables (e.g., square footage in construction, lines of code in software development) to calculate an estimate for activity parameters, such as scope, cost, budget, and duration. This technique can produce higher levels of accuracy depending upon the sophistication and the underlying data built into the model. PMBOK",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049250,
Pareto Chart,"A histogram, ordered by frequency of occurrence, that shows how many results were generated by each identified cause. PMBOK",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049273,
Password,"A unique string of characters that, in conjunction with a logon ID, authenticates a user's identity.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049300,
Path,A set of sequentially connected activities in a project network diagram.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049322,
Path Convergence,The merging or joining of parallel schedule network paths into the same node in a project schedule network diagram. Path convergence is characterized by a schedule activity with more than one successor activity. PMBOK,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049343,
Path Divergence,Extending or generating parallel schedule network paths from the same node in a project schedule network diagram. Path divergence is characterized by a schedule activity with more than one successor activity. PMBOK,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049366,
Payback Period,The number of years it takes for the cumulative dollar value of the benefits to exceed the cumulative costs of a project. CCA,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049385,
Penetration testing,A penetration test is a method of evaluating the security computer system or network simulating an attack by a malicious user.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049402,
Percent Complete (PC),"An estimate, expressed as a percent, of the amount of work that has been completed, on an activity or a work breakdown structure component. PMBOK",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049422,
Performance Budget,A collection of limits imposed on a defined set website metrics that describe expected performance.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049442,"context: General, Technology Management"
Performance Gap,"The gap between what customers and stakeholders expect and what each process and related sub processes produces in terms of quality, quantity, time, and cost of services and products. GAO",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049463,
Performance Measurement,The process of developing measurable indicators that can be systematically tracked to assess progress made in achieving predetermined goals and using such indicators to assess progress in achieving these goals. GAO,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049482,
Performance Reporting,"The process of collecting and distributing performance information. This includes status reporting, progress measurement, and forecasting. PMBOK",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049502,
Performing Organization,The enterprise whose personnel are most directly involved in doing the work of the project. PMBOK,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049521,
Peripheral Component Interconnect (PCI),"A standard for connecting peripherals to a personal computer or components within a computer, designed by Intel and released in 1993. PCI is supported by most major manufacturers. The technology is usually called a bus but is in fact a bridge.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049539,
Permalink,"A URL that is intended to remain unchanged for many years into the future, yielding a hyperlink that is resistant to link rot.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049557,"context: General, Software"
Persistence Service,Defines a service when an object state can be preserved in a persistent media such as an object database.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049575,
Personal Area Network (PAN),"Wireless Personal Area Network (WPAN) is the set of transmission technologies used by a person for interconnecting devices they use in a home, in a workplace, in the car, in the gym, or in a mobile setting. Typically, a wireless personal area network uses one or more technologies that permit communication within about 10 meters - in other words, a very short range. One such technology is Bluetooth, which is the basis for IEEE 802.15. A PAN could interconnect all the ordinary computing and communications devices that many people have on their desk or carry with them today - or it could serve a more specialized purpose such as allowing the surgeon and other team members to communicate during an operation. (Adapted from Whatis.com).",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049593,
Personal Communications Services (PCS),"Sprint’s Personal Communications Services. It operates in the 1.9 MHz band. It is not a cellular service. (600mhz, 900mhz)",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049610,
Personal Computer Memory Card International Association (PCMCIA),"A PC Card. An international trade association and the standards they have developed for devices, such as modems and external hard disk drives that can be plugged into notebook computers. A PCMCIA card is about the size of a credit card.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049627,
Personal Computing,"Devices and device components for desktop computers, notebooks and handheld computers including operating systems, hardware components, productivity software, and security software.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049641,
Personal Digital Assistants (PDA),a software application or device that assists individuals in managing their personal information and organizing daily tasks.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049654,
Personal Identification Number (PIN),A short sequence of digits used as a password.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049668,
Personal Information (PI),"“Personal information” means all information that describes, locates or indexes anything about an individual including his real or personal property holdings derived from tax returns, and his education, financial transactions, medical history, ancestry, religion, political ideology, criminal or employment record, or that affords a basis for inferring personal characteristics, such as finger and voice prints, photographs, or things done by or to such individual; and the record of his presence, registration, or membership in an organization or activity, or admission to an institution. “Personal information” shall not include routine information maintained for the purpose of internal office administration whose use could not be such as to affect adversely any data subject nor does the term include real estate assessment information. Code of Virginia § 2.2-3801",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049684,
Personally Identifiable Information (PII),"Any information that permits the identity of an individual to be directly or indirectly inferred, including any information that is linked or linkable to that individual, regardless of whether the individual is a U.S. citizen, lawful permanent resident, visitor to the U.S., or employee or contractor to the Commonwealth.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049696,
Personnel,"All COV employees, contractors, and subcontractors, both permanent and temporary.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049708,
PERT Chart,A specific type of project network diagram.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049722,
Phablet,A class of mobile devices combining or straddling between the size format of smartphones and tablets. The term is a portmanteau of the words phone and tablet.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049735,
Phishing,"A form of criminal activity characterized by attempts to acquire sensitive information fraudulently, such as passwords and credit card details, by masquerading as a trustworthy person or business in an apparently official electronic communication.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049745,context: Security
Physical Appliance (aka Hardware Appliance),"A type of appliance that is a material device which must be racked, powered, and attached to a network in order to perform its intended function.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049758,context: Hardware
Physical Offline or Cold Backups,The database must be shut down and a copy must be made of all essential data files and other components of the database.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049774,"context: Hardware, Software, Technology Management"
Physical Online or Hot Backups,This method enables the database to be backed up while the database is up and running.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049786,"context: Hardware, Software, Technology Management"
Physical vs Virtual (OS software),"An event such as a hardware failure will require a complete system restore, starting with the OS, so there is a need to back up the database server OS initially and after any system updates or configuration changes.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049799,"context: Hardware, Software, Virtual Server"
Pilot,"1. A pilot or trial is a test of the full production system against a subset of the general intended audience, in order to get a better understanding of how the product will be used, and to refine it. 2. Pilots are reduced/ limited scope deployments in a Production environment. 3. Pilots are often used as the first stage of a new policy or service rollout, and are the more accepted norm in government. Rather than a test or experiment, they are a ‘live’ activity, usually with a small group of real users or citizens receiving the new service. Pilots should be used when you believe you have an effective solution and are looking to iron out the creases and understand how it works in reality. By offering a partially implemented concept to a limited population, it is possible to see what actually happens. This is useful when preparing to scale a solution to a wider group. Pilots, however, are ultimately measured by success or failure, and there is usually only room to make minor tweaks. Proof of concept, prototype, pilot, MVP – what’s in a name? | Nesta",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049811,context: Technology Management
Plan,An intended future course of action.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049823,
Planned Value,The authorized budget assigned to the scheduled work to be accomplished for a schedule activity or work breakdown structure component. PMBOK,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049834,
Platform as a Service (PaaS),"The capability provided to the consumer is to deploy onto the cloud infrastructure consumer-created or acquired applications created using programming languages, libraries, services, and tools supported by the provider. The consumer does not manage or control the underlying cloud infrastructure including network, servers, operating systems, or storage, but has control over the deployed applications and possibly configuration settings for the application-hosting environment.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049844,
Platform Web System,"Any web system that provides enterprise-level capabilities for large-scale or multitenant implementations, including human resource management systems (HRMS), Financial Management Solutions (FMS), supply chain management (SCM), customer relationship management (CRM), enterprise performance management (EPM), and Content Management Systems (CMS).",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049855,"context: Hardware, Software"
Policy,"Are general statements of direction and purpose designed to promote the coordinated planning, practical acquisition, effective development, and efficient use of information technology resources. COV ITRM STANDARD GOV2000-01.1",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049865,
Policy Administrator (PA),"This component is responsible for establishing and/or shutting down the communication path between a subject and a resource. It would generate any authentication and authentication token or credential used by a client to access an enterprise resource. It is closely tied to the policy engine and relies on its decision to ultimately allow or deny a session. Some implementations may treat the policy engine and PA as a single service; here, it is divided into its two logical components. The PA communicates with the policy enforcement point when creating the communication path. This communication is done via the control plane.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049877,context: Software
Policy Enforcement Point (PEP),"This system is responsible for enabling, monitoring, and eventually terminating connections between a subject and an enterprise resource. PEP is a single logical component in a zero-trust architecture but may be broken into two different components: the client (e.g., agent on user’s laptop) and resource side (e.g., gateway component in front of resource that controls access) or a single portal component that acts as a gatekeeper for communication paths.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049887,context: Software
Policy Engine (PE),"This component is responsible for the ultimate decision to grant access to a resource for a given subject. The PE uses enterprise policy as well as input from external sources as input to a trust algorithm to grant, deny, or revoke access to the resource. The PE is paired with the policy administrator component. The PE makes and logs the decision, and the policy administrator executes the decision.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049898,context: Software
Portability,,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049908,
Portable Object Adapter (POA),Portable Object Adapter standard. An adapter written using IDL,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049917,
Portfolio,A collection of projects or programs and other work that are grouped together to facilitate effective management of that work to meet strategic business objectives. The projects or programs of the portfolio may not necessarily be interdependent or directly related. PMBOK,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049926,
Portfolio Management,"The centralized management of one or more portfolios, which includes identifying, prioritizing, authorizing, managing, and controlling projects, programs, and other related work, to achieve specific strategic business objectives. PMBOK",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049935,
Post Implementation Report,"Documents the successes and failures of a project and suggest follow up actions. It provides a historical record of the planned and actual budget and schedule. Other selected metrics on the project can also be collected, based upon state organization procedures. The report also contains recommendations for other projects of similar size and scope.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049944,
Post Office Protocol version 3 (POP3),The most common protocol used by MUAs to retrieve mail from a central message store (messaging server). Most commercial Internet Mail post office products include a POP3 server. IMAP is typically a better choice than POP3 for unified messaging.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049952,
Power-over-Ethernet is (PoE),"A technology for wired Ethernet LANs that allows the electrical current, necessary for the operation of each device, to be carried by the data cables rather than by power cords. For PoE to work, the electrical current must go into the data cable at the power-supply end, and come out at the device end, in such a way that the current is kept separate from the data signal so that neither interferes with the other. The current enters the cable by means of a component called an injector. If the device at the other end of the cable is PoE compatible, then that device will function properly without modification. If the device is not PoE compatible, then a component called a picker or tap must be installed to remove the current from the cable. This ""picked-off"" current is routed to the power jack. To minimize the possibility of damage to equipment in the event of a malfunction, the more sophisticated PoE systems employ fault protection. This feature shuts off the power supply if excessive current or a short circuit is detected. (Adapted from Whatis.com).",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049960,
Precedence Diagramming Method (PDM),A schedule network diagramming technique in which schedule activities are represented by boxes (or nodes). Schedule activities are graphically linked by one or more logical relationships to show the sequence in which the activities are to be performed. PMBOK,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049968,
Precedence Relationship,"The term used in the precedence diagramming method for a logical relationship. In current usage, however, precedence relationship, logical relationship, and dependency are widely used interchangeably regardless of the diagramming method used. PMBOK",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049975,
Predecessor Activity,The schedule activity that determines when the logical successor activity can begin or end. PMBOK,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049983,
Principle of Least Privilege,Principle of Least Privilege: A security concept that limits access by then actor or system requestor to the minimum resources and permissions needed to perform their tasks.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049989,"context: Security, Technology Management"
Principles,"High-level fundamental truths, ideas or concepts that frame and contribute to the understanding of the Enterprise Architecture. They are derived from best practices that have been assessed for appropriateness to the Commonwealth Enterprise Architecture. COTS EA Workgroup, “Commonwealth of Virginia Enterprise Architecture – Conceptual Architecture”, v1.0, February 15, 2001, p 5.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1049995,
Priority,The imposed sequences desired with respect to the scheduling of activities within previously imposed constraints.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1050002,
Privacy,The rights and desires of an individual to limit the disclosure of individual information to others.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1050010,
Privacy Officer,"The privacy officer, if required by statute (such as HIPAA) provides guidance on the requirements of state and federal Privacy laws; disclosure of and access to sensitive data; and security and protection requirements in conjunction with the information system when there is some overlap among sensitivity, disclosure, privacy, and security issues.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1050017,
Private Authenticated Web Application,An application that is used exclusively by Commonwealth Employees.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1050023,context: Software
Private Branch Exchange (PBX),A premises voice switch.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1050031,
Private Cloud,"1. The cloud infrastructure is provisioned for exclusive use by a single organization comprising multiple consumers (e.g., business units). It may be owned, managed, and operated by the organization, a third party, or some combination of them, and it may exist on or off- premises. Private cloud options include: 2. Private Cloud is defined as computing services offered either over the Internet or a private internal network and only to select users instead of the general public. Also called an internal or corporate cloud, private cloud computing gives businesses many of the benefits of a public cloud - including self-service, scalability, and elasticity - with the additional control and customization available from dedicated resources over a computing infrastructure hosted on-premises. 1. Microsoft Cloud Services Foundation Reference Model (CSFRM) 2. EA-Solution-Data-Availability-Requirements.pdf (virginia.gov)",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1050038,context: Technology Management
Probability,The likelihood the risk will occur. Probability is one of the three attributes of risk. SEI,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1050043,
