term,definition,source_anchor,notes
intrusion detection,The process and methods for analyzing information from networks and information systems to determine if a security breach or security violation has occurred.,https://niccs.cisa.gov/resources/glossary#letter-i,"From: CNSSI 4009, ISO/IEC 27039 (draft)"
investigate,"a NICE Framework category consisting of specialty areas responsible for the investigation of cyber events and/or crimes of IT systems, networks, and digital evidence",https://niccs.cisa.gov/resources/glossary#letter-i,From: NICE Framework
investigation,A systematic and formal inquiry into a qualified threat or incident using digital forensics and perhaps other traditional criminal inquiry techniques to determine the events that transpired and to collect evidence.,https://niccs.cisa.gov/resources/glossary#letter-i,"Extended Definition: In the NICE Framework, cybersecurity work where a person: Applies tactics, techniques, and procedures for a full range of investigative tools and processes to include but not limited to interview and interrogation techniques, surveillance, counter surveillance, and surveillance detection, and appropriately balances the benefits of prosecution versus intelligence gathering. | From: ISSG V1.2 Database; Conrad, E., Misenauer, S., & Feldman, J. (2010). CISSP® Study Guide. Burlington, MA: Syngress; From: NICE Workforce Framework"
IoA,"a clue that a malicious entity has gained, or is attempting to gain, unauthorised access to the network or assets connected to the network",https://niccs.cisa.gov/resources/glossary#letter-i,Acronym Expansion: Indicators of Attack
IoAs,refers to the series of behaviors that a cybercriminal exhibits prior to executing a cyberattack.,https://niccs.cisa.gov/resources/glossary#letter-i,"Acronym Expansion: Indicators of attack | Extended Definition: Indicators of attack are not so much a static description of the attacker, but a dynamic profile of how an attacker interacts with your technologies and users."
IoC,clues and evidence of a data breach,https://niccs.cisa.gov/resources/glossary#letter-i,Acronym Expansion: Indicators of Compromise
IPSec,a set of communication rules or protocols for setting up secure connections over a network,https://niccs.cisa.gov/resources/glossary#letter-i,Acronym Expansion: Internet Protocol Security | Extended Definition: Internet Protocol (IP) is the common standard that determines how data travels over the internet. IPSec adds encryption and authentication to make the protocol more secure.
ISC²,,https://niccs.cisa.gov/resources/glossary#letter-i,Acronym Expansion: International Information Systems Security Certification Consortium
IT,,https://niccs.cisa.gov/resources/glossary#letter-i,Acronym Expansion: Information Technology
it asset,,https://niccs.cisa.gov/resources/glossary#letter-i,Synonym(s): asset
itSM,,https://niccs.cisa.gov/resources/glossary#letter-i,Acronym Expansion: IT service management
ITWAC,,https://niccs.cisa.gov/resources/glossary#letter-i,Acronym Expansion: IT Workforce Assessment for Cybersecurity
keylogger,a tool that record what a person types on a device,https://niccs.cisa.gov/resources/glossary#letter-k,"Extended Definition: While there are legitimate and legal uses for keyloggers, many uses for keyloggers are malicious"
Keystores,Repositories that contain cryptographic artifacts like certificates and private keys that are used for cryptographic protocols such as TLS,https://niccs.cisa.gov/resources/glossary#letter-k,
knowledge management,"In the NICE Framework, cybersecurity work where a person: Manages and administers processes and tools that enable the organization to identify, document, and access intellectual capital and information content.",https://niccs.cisa.gov/resources/glossary#letter-k,From: NICE Framework
KSA,,https://niccs.cisa.gov/resources/glossary#letter-k,"Acronym Expansion: Knowledge, Skills, and Abilities"
LaaS,"an IT architectural model for centrally ingesting and collecting any type of log files coming from any given source or location such as servers, applications, and devices",https://niccs.cisa.gov/resources/glossary#letter-l,Acronym Expansion: Logging as a service
LangSec,a design and programming philosophy that focuses on formally correct and verifiable input handling throughout all phases of the software development lifecycle,https://niccs.cisa.gov/resources/glossary#letter-l,Acronym Expansion: Language Security
legal advice and advocacy,"In the NICE Framework, cybersecurity work where a person: Provides legally sound advice and recommendations to leadership and staff on a variety of relevant topics within the pertinent subject domain; advocates legal and policy changes and makes a case on behalf of client via a wide range of written and oral work products, including legal briefs and proceedings.",https://niccs.cisa.gov/resources/glossary#letter-l,From: NICE Framework
machine learning and evolution,A field concerned with designing and developing artificial intelligence algorithms for automated knowledge discovery and innovation by information systems.,https://niccs.cisa.gov/resources/glossary#letter-m,From: DHS personnel
macro virus,"A type of malicious code that attaches itself to documents and uses the macro programming capabilities of the document’s application to execute, replicate, and spread or propagate itself.",https://niccs.cisa.gov/resources/glossary#letter-m,Related Term(s): virus | From: CNSSI 4009
malicious applet,A small application program that is automatically downloaded and executed and that performs an unauthorized function on an information system.,https://niccs.cisa.gov/resources/glossary#letter-m,Related Term(s): malicious code | From: CNSSI 4009
malicious code,"Program code intended to perform an unauthorized function or process that will have adverse impact on the confidentiality, integrity, or availability of an information system.",https://niccs.cisa.gov/resources/glossary#letter-m,"Extended Definition: Includes software, firmware, and scripts. | Related Term(s): malicious logic | From: CNSSI 4009. NIST SP 800-53 Rev 4"
malicious logic,"Hardware, firmware, or software that is intentionally included or inserted in a system to perform an unauthorized function or process that will have adverse impact on the confidentiality, integrity, or availability of an information system.",https://niccs.cisa.gov/resources/glossary#letter-m,Related Term(s): malicious code | From: CNSSI 4009
Malvertising,a malicious attack that involves injecting harmful code into legitimate online advertising networks,https://niccs.cisa.gov/resources/glossary#letter-m,
malware,Software that compromises the operation of a system by performing an unauthorized function or process.,https://niccs.cisa.gov/resources/glossary#letter-m,"Synonym(s): malicious code, malicious applet, malicious logic | From: CNSSI 4009, NIST SP 800-83"
MDC3,,https://niccs.cisa.gov/resources/glossary#letter-m,Acronym Expansion: MD Cyber Challenge and Conference
Metaverse,"A shared, immersive, persistent, 3D virtual space where humans experience life in ways they could not in the physical world",https://niccs.cisa.gov/resources/glossary#letter-m,Related Term(s): virtual reality
mitigation,The application of one or more measures to reduce the likelihood of an unwanted occurrence and/or lessen its consequences.,https://niccs.cisa.gov/resources/glossary#letter-m,"Extended Definition: Implementing appropriate risk-reduction controls based on risk management priorities and analysis of alternatives. | From: DHS Risk Lexicon, CNSSI 4009, NIST SP 800-53 Rev 4"
MitM,a man-in-the-middle attack is a cyberattack where the attacker secretly relays and possibly alters the communications between two parties who believe that they are directly communicating,https://niccs.cisa.gov/resources/glossary#letter-m,Acronym Expansion: Man in the Middle
moving target defense,"The presentation of a dynamic attack surface, increasing an adversary's work factor necessary to probe, attack, or maintain presence in a cyber target.",https://niccs.cisa.gov/resources/glossary#letter-m,From: DHS personnel
MS-ISAC,,https://niccs.cisa.gov/resources/glossary#letter-m,Acronym Expansion: Multi-State Information Sharing and Analysis Center
NAS,,https://niccs.cisa.gov/resources/glossary#letter-n,Acronym Expansion: National Academy of Sciences
NCCoE,,https://niccs.cisa.gov/resources/glossary#letter-n,"Acronym Expansion: National Cybersecurity Center of Excellence | Extended Definition: A NIST public-private partnership that enables the creation of practical cybersecurity solutions for specific industries or broad, cross-sector technology challenges"
NCEC,,https://niccs.cisa.gov/resources/glossary#letter-n,Acronym Expansion: National Cybersecurity Education Council
NCS,,https://niccs.cisa.gov/resources/glossary#letter-n,Acronym Expansion: National Cryptologic School
NCSA,,https://niccs.cisa.gov/resources/glossary#letter-n,Acronym Expansion: National Cyber Security Alliance
NCSAM,,https://niccs.cisa.gov/resources/glossary#letter-n,Acronym Expansion: National Cyber Security Awareness Month
NCSD,,https://niccs.cisa.gov/resources/glossary#letter-n,Acronym Expansion: National Cyber Security Division
network resilience,"The ability of a network to: (1) provide continuous operation (i.e., highly resistant to disruption and able to operate in a degraded mode if damaged); (2) recover effectively if failure does occur; and (3) scale to meet rapid or unpredictable demands.",https://niccs.cisa.gov/resources/glossary#letter-n,From: CNSSI 4009
network services,"In the NICE Framework, cybersecurity work where a person: Installs, configures, tests, operates, maintains, and manages networks and their firewalls, including hardware (e.g., hubs, bridges, switches, multiplexers, routers, cables, proxy servers, and protective distributor systems) and software that permit the sharing and transmission of all spectrum transmissions of information to support the security of information and information systems.",https://niccs.cisa.gov/resources/glossary#letter-n,From: NICE Framework
Neuroergonomics,"The emerging field that studies how the brain relates to performance in everyday settings and at work, integrating neuroscience and ergonomics to design safer and more efficient systems and understand brain-performance relationships.",https://niccs.cisa.gov/resources/glossary#letter-n,
Neuromorphic,"Neuromorphic computing is a method of computing that uses artificial neurons to mimic the human brain's structure and function. The word ""neuromorphic"" means ""characteristic of the shape of the brain or neurons""",https://niccs.cisa.gov/resources/glossary#letter-n,
NewSQL,relational database system that bridges the gap between SQL and NoSQL. NewSQL databases aim to scale and stay consistent.,https://niccs.cisa.gov/resources/glossary#letter-n,
NICCS,,https://niccs.cisa.gov/resources/glossary#letter-n,Acronym Expansion: National Initiative for Cybersecurity Careers and Studies
NIST,,https://niccs.cisa.gov/resources/glossary#letter-n,Acronym Expansion: National Institute of Standards and Technology
No FEAR,,https://niccs.cisa.gov/resources/glossary#letter-n,Acronym Expansion: Notification and Federal Employee Antidiscrimination and Retaliation
non-repudiation,A property achieved through cryptographic methods to protect against an individual or entity falsely denying having performed a particular action related to data.,https://niccs.cisa.gov/resources/glossary#letter-n,"Extended Definition: Provides the capability to determine whether a given individual took a particular action such as creating information, sending a message, approving information, and receiving a message. | Related Term(s): integrity, authenticity | From: CNSSI 4009; From: NIST SP 800-53 Rev 4"
noob,"a person who is inexperienced in a particular sphere or activity, especially as related to computing",https://niccs.cisa.gov/resources/glossary#letter-n,
NPPD,,https://niccs.cisa.gov/resources/glossary#letter-n,Acronym Expansion: National Protection and Programs Directorate
NRD,,https://niccs.cisa.gov/resources/glossary#letter-n,Acronym Expansion: National Resource Directory
NSA,,https://niccs.cisa.gov/resources/glossary#letter-n,Acronym Expansion: National Security Agency
NSF,,https://niccs.cisa.gov/resources/glossary#letter-n,Acronym Expansion: National Science Foundation
NVD,,https://niccs.cisa.gov/resources/glossary#letter-n,Acronym Expansion: National Vulnerability Database
OAuth,an open-standard authorization protocol or framework that provides applications the ability for secure designated access,https://niccs.cisa.gov/resources/glossary#letter-o,Acronym Expansion: Open Authorization standard
object,A passive information system-related entity containing or receiving information.,https://niccs.cisa.gov/resources/glossary#letter-o,"Related Term(s): subject, access, access control | From: CNSSI 4009, NIST SP 800-53 Rev 4"
ODNI,,https://niccs.cisa.gov/resources/glossary#letter-o,Acronym Expansion: Office of the Director of National Intelligence
OffSec,the proactive approach to securing networks and systems from attacks by actively seeking out vulnerabilities and weaknesses,https://niccs.cisa.gov/resources/glossary#letter-o,Acronym Expansion: Offensive Security
OpenIOC,"An extensible XML schema that enables you to describe the technical characteristics that identify a known threat, an attacker's methodology, or other evidence of compromise.",https://niccs.cisa.gov/resources/glossary#letter-o,Acronym Expansion: Open Indicators of Compromise
operate & maintain,"A NICE Framework category consisting of specialty areas responsible for providing the support, administration, and maintenance necessary to ensure effective and efficient IT system performance and security.",https://niccs.cisa.gov/resources/glossary#letter-o,From: NICE Framework
operational exercise,"An action-based exercise where personnel rehearse reactions to an incident scenario, drawing on their understanding of plans and procedures, roles, and responsibilities.",https://niccs.cisa.gov/resources/glossary#letter-o,Extended Definition: Also referred to as operations-based exercise. | From: DHS Homeland Security Exercise and Evaluation Program
operations technology,The hardware and software systems used to operate industrial control devices.,https://niccs.cisa.gov/resources/glossary#letter-o,Related Term(s): Industrial Control System | From: DHS personnel
OPM,,https://niccs.cisa.gov/resources/glossary#letter-o,Acronym Expansion: Office of Personnel Management
outside( r) threat,A person or group of persons external to an organization who are not authorized to access its assets and pose a potential risk to the organization and its assets.,https://niccs.cisa.gov/resources/glossary#letter-o,Related Term(s): inside( r) threat | From: CNSSI 4009
Overfitting,an undesirable machine learning behavior that occurs when the machine learning model gives accurate predictions for training data but not for new data,https://niccs.cisa.gov/resources/glossary#letter-o,
oversight & development,"A NICE Framework category consisting of specialty areas providing leadership, management, direction, and/or development and advocacy so that all individuals and the organization may effectively conduct cybersecurity work.",https://niccs.cisa.gov/resources/glossary#letter-o,From: NICE Framework
PaaS,a cloud computing model where a third-party provider delivers hardware and software tools to users over the internet,https://niccs.cisa.gov/resources/glossary#letter-p,Acronym Expansion: Platform as a Service
passive attack,"An actual assault perpetrated by an intentional threat source that attempts to learn or make use of information from a system, but does not attempt to alter the system, its resources, its data, or its operations.",https://niccs.cisa.gov/resources/glossary#letter-p,"Related Term(s): active attack | From: IETF RFC 4949, NIST SP 800-63 Rev 1"
password,"A string of characters (letters, numbers, and other symbols) used to authenticate an identity or to verify access authorization.",https://niccs.cisa.gov/resources/glossary#letter-p,From: FIPS 140-2
passwordless,an authentication method in which a user can log in to a computer system without the entering a password or any other knowledge-based secret,https://niccs.cisa.gov/resources/glossary#letter-p,
PCAST,,https://niccs.cisa.gov/resources/glossary#letter-p,Acronym Expansion: President’s Council of Advisors on Science and Technology
pen test,A colloquial term for penetration test or penetration testing.,https://niccs.cisa.gov/resources/glossary#letter-p,From: penetration testing
penetration,,https://niccs.cisa.gov/resources/glossary#letter-p,Synonym(s): intrusion
penetration testing,An evaluation methodology whereby assessors search for vulnerabilities and attempt to circumvent the security features of a network and/or information system.,https://niccs.cisa.gov/resources/glossary#letter-p,"From: NCSD Glossary, CNSSI 4009, NIST SP 800-53 Rev 4"
Pentester,An information security expert who performs penetration tests,https://niccs.cisa.gov/resources/glossary#letter-p,Acronym Expansion: Penetration tester
personal identifying information / personally identifiable information,The information that permits the identity of an individual to be directly or indirectly inferred.,https://niccs.cisa.gov/resources/glossary#letter-p,"From: NCSD Glossary, CNSSI 4009, GAO Report 08-356, as cited in NIST SP 800-63 Rev 1"
PhaaS,"A model where cybercriminals offer pre-packaged phishing tools and resources, like malicious email templates, landing pages, and hosting, to others, effectively lowering the barrier to entry for launching phishing campaigns.",https://niccs.cisa.gov/resources/glossary#letter-p,
phishing,A digital form of social engineering to deceive individuals into providing sensitive information.,https://niccs.cisa.gov/resources/glossary#letter-p,"From: NCSD Glossary, CNSSI 4009, NIST SP 800-63 Rev 1"
PII,,https://niccs.cisa.gov/resources/glossary#letter-p,Acronym Expansion: Personally Identifiable Information
PIV,"an identification card issued by a federal agency that contains a computer chip, which allows it to receive, store, recall, and send information in a secure method",https://niccs.cisa.gov/resources/glossary#letter-p,Acronym Expansion: Personal Identity Verification
plaintext,Unencrypted information.,https://niccs.cisa.gov/resources/glossary#letter-p,Related Term(s): ciphertext | From: CNSSI 4009
precursor,An observable occurrence or sign that an attacker may be preparing to cause an incident.,https://niccs.cisa.gov/resources/glossary#letter-p,"Related Term(s): indicator | From: CNSSI 4009, NIST SP 800-61 Rev 2 (DRAFT)"
preparedness,"The activities to build, sustain, and improve readiness capabilities to prevent, protect against, respond to, and recover from natural or manmade incidents.",https://niccs.cisa.gov/resources/glossary#letter-p,From: NIPP
privacy,"The assurance that the confidentiality of, and access to, certain information about an entity is protected.",https://niccs.cisa.gov/resources/glossary#letter-p,Extended Definition: The ability of individuals to understand and exercise control over how information about themselves may be used by others. | From: NIST SP 800-130; Adapted from: DHS personnel
private key,A cryptographic key that must be kept confidential and is used to enable the operation of an asymmetric (public key) cryptographic algorithm.,https://niccs.cisa.gov/resources/glossary#letter-p,"Extended Definition: The secret part of an asymmetric key pair that is uniquely associated with an entity. | Related Term(s): public key, asymmetric cryptography | From: CNSSI 4009, NIST SP 800-63 Rev 1, FIPS 201-2, FIPS 140-2, Federal Bridge Certificate Authority Certification Policy 2.25"
PRNG,"A pseudorandom number generator (PRNG), also known as a deterministic random bit generator (DRBG), is an algorithm for generating a sequence of numbers whose properties approximate the properties of sequences of random numbers. The PRNG-generated sequence is not truly random, because it is completely determined by an initial value, called the PRNG's seed (which may include truly random values). Although sequences that are closer to truly random can be generated using hardware random number generators, pseudorandom number generators are important in practice for their speed in number generation and their reproducibility.",https://niccs.cisa.gov/resources/glossary#letter-p,"Acronym Expansion: Pseudorandom Number Generator | Related Term(s): QRNG, HRNG"
protect & defend,"A NICE Framework category consisting of specialty areas responsible for the identification, analysis, and mitigation of threats to internal IT systems or networks.",https://niccs.cisa.gov/resources/glossary#letter-p,From: NICE Framework
Proxyjacking,"a malicious technique where an attacker gains control over a target's proxy server, allowing them to intercept and manipulate the targets internet traffic",https://niccs.cisa.gov/resources/glossary#letter-p,
Pseudorandom Number Generator,"A pseudorandom number generator (PRNG), also known as a deterministic random bit generator (DRBG), is an algorithm for generating a sequence of numbers whose properties approximate the properties of sequences of random numbers. The PRNG-generated sequence is not truly random, because it is completely determined by an initial value, called the PRNG's seed (which may include truly random values). Although sequences that are closer to truly random can be generated using hardware random number generators, pseudorandom number generators are important in practice for their speed in number generation and their reproducibility.",https://niccs.cisa.gov/resources/glossary#letter-p,Related Term(s): QRNG
PTaaS,"a hybrid solution that combines the breadth of automation with the depth of human assessment, while integrated with advanced vulnerability management and analytics",https://niccs.cisa.gov/resources/glossary#letter-p,Acronym Expansion: Pentest as a Service
public key,A cryptographic key that may be widely published and is used to enable the operation of an asymmetric (public key) cryptographic algorithm.,https://niccs.cisa.gov/resources/glossary#letter-p,"Extended Definition: The public part of an asymmetric key pair that is uniquely associated with an entity and that may be made public. | Related Term(s): private key, asymmetric cryptography | From: CNSSI 4009, NIST SP 800-63 Rev 1, FIPS 201-2, FIPS 140-2, Federal Bridge Certificate Authority Certification Policy 2.25"
public key cryptography,A branch of cryptography in which a cryptographic system or algorithms use two uniquely linked keys: a public key and a private key (a key pair).,https://niccs.cisa.gov/resources/glossary#letter-p,"Synonym(s): asymmetric cryptography, public key encryption | From: CNSSI 4009, FIPS 140-2, InCommon Glossary"
public key encryption,,https://niccs.cisa.gov/resources/glossary#letter-p,Synonym(s): public key cryptography
public key infrastructure,"A framework consisting of standards and services to enable secure, encrypted communication and authentication over potentially insecure networks such as the Internet.",https://niccs.cisa.gov/resources/glossary#letter-p,"Extended Definition: A framework and services for generating, producing, distributing, controlling, accounting for, and revoking (destroying) public key certificates. | From: CNSSI 4009, IETF RFC 2828, Federal Bridge Certificate Authority Cross-certification Methodology 3.0, InCommon Glossary, Kantara Identity Assurance Framework 1100, NIST SP 800-63 Rev 1"
QnA,,https://niccs.cisa.gov/resources/glossary#letter-q,Acronym Expansion: questions and answers
QPU,"The core processor of a quantum computer, utilizing quantum mechanics (superposition and entanglement) to solve highly complex problems, such as cryptography and chemical simulations, faster than classical processors.",https://niccs.cisa.gov/resources/glossary#letter-q,"Acronym Expansion: Quantum Processing Unit | Related Term(s): CPU, GPU, QPU"
QRNG,"Is a device that generates random numbers from a physical process capable of producing entropy, unlike a pseudorandom number generator (PRNG) that utilizes a deterministic algorithm[2] and non-physical nondeterministic random bit generators that do not include hardware dedicated to generation of entropy.",https://niccs.cisa.gov/resources/glossary#letter-q,"Acronym Expansion: Quantum Random Number Generator | Related Term(s): PRNG, HRNG"
Quantum Random Number Generator,"A Quantum Random Number Generator (QRNG) is a device that produces truly random numbers by measuring unpredictable quantum mechanical processes, such as photon arrival times or vacuum fluctuations, rather than using algorithms. Unlike pseudo-random generators, QRNGs provide foundational, non-deterministic security for cryptography, IoT devices, and simulations, ensuring keys are fundamentally unpredictable.",https://niccs.cisa.gov/resources/glossary#letter-q,Related Term(s): PRNG
RaaS,"a cybercrime business model in which ransomware developers sell ransomware code or malware to other hackers, called “affiliates,” who then use the code to initiate their own ransomware attacks.",https://niccs.cisa.gov/resources/glossary#letter-r,Acronym Expansion: Ransomware as a Service
ransomware,a malware designed to deny a user or organization access to files on their computer,https://niccs.cisa.gov/resources/glossary#letter-r,
recovery,The activities after an incident or event to restore essential services and operations in the short and medium term and fully restore all capabilities in the longer term.,https://niccs.cisa.gov/resources/glossary#letter-r,From: NIPP
red team,A group authorized and organized to emulate a potential adversary’s attack or exploitation capabilities against an enterprise’s cybersecurity posture.,https://niccs.cisa.gov/resources/glossary#letter-r,"Related Term(s): Blue Team, White Team | From: CNSSI 4009"
red team exercise,"An exercise, reflecting real-world conditions, that is conducted as a simulated attempt by an adversary to attack or exploit vulnerabilities in an enterprise's information systems.",https://niccs.cisa.gov/resources/glossary#letter-r,Related Term(s): cyber exercise | From: NIST SP 800-53 Rev 4
redundancy,"Additional or alternative systems, sub-systems, assets, or processes that maintain a degree of overall functionality in case of loss or failure of another system, sub-system, asset, or process.",https://niccs.cisa.gov/resources/glossary#letter-r,From: DHS Risk Lexicon
Remoting,A technology that allows a program to interact with the internals of another program running on a different machine,https://niccs.cisa.gov/resources/glossary#letter-r,
Repojacking,intentionally taking over the account of an owner or maintainer who hosts a repository,https://niccs.cisa.gov/resources/glossary#letter-r,
resilience,"The ability to adapt to changing conditions and prepare for, withstand, and rapidly recover from disruption.",https://niccs.cisa.gov/resources/glossary#letter-r,From: DHS Risk Lexicon
response,"The activities that address the short-term, direct effects of an incident and may also support short-term recovery.",https://niccs.cisa.gov/resources/glossary#letter-r,"Extended Definition: In cybersecurity, response encompasses both automated and manual activities. | Related Term(s): recovery | From: National Infrastructure Protection Plan, NCPS Target Architecture Glossary"
response plan,,https://niccs.cisa.gov/resources/glossary#letter-r,Synonym(s): incident response plan
risk,"The potential for an unwanted or adverse outcome resulting from an incident, event, or occurrence, as determined by the likelihood that a particular threat will exploit a particular vulnerability, with the associated consequences.",https://niccs.cisa.gov/resources/glossary#letter-r,"From: DHS Risk Lexicon, NIPP and adapted from: CNSSI 4009, FIPS 200, NIST SP 800-53 Rev 4, SAFE-BioPharma Certificate Policy 2.5"
risk analysis,The systematic examination of the components and characteristics of risk.,https://niccs.cisa.gov/resources/glossary#letter-r,"Related Term(s): risk assessment, risk | From: DHS Risk Lexicon"
risk assessment,"The product or process which collects information and assigns values to risks for the purpose of informing priorities, developing or comparing courses of action, and informing decision making.",https://niccs.cisa.gov/resources/glossary#letter-r,"Extended Definition: The appraisal of the risks facing an entity, asset, system, or network, organizational operations, individuals, geographic area, other organizations, or society, and includes determining the extent to which adverse circumstances or events could result in harmful consequences. | Related Term(s): risk analysis, risk | From: DHS Risk Lexicon, CNSSI 4009, NIST SP 800-53 Rev 4"
risk management,"The process of identifying, analyzing, assessing, and communicating risk and accepting, avoiding, transferring or controlling it to an acceptable level considering associated costs and benefits of any actions taken.",https://niccs.cisa.gov/resources/glossary#letter-r,"Extended Definition: Includes: 1) conducting a risk assessment; 2) implementing strategies to mitigate risks; 3) continuous monitoring of risk over time; and 4) documenting the overall risk management program. | Related Term(s): enterprise risk management, integrated risk management, risk | From: DHS Risk Lexicon and Adapted from: CNSSI 4009, NIST SP 800-53 Rev 4"
risk mitigation,,https://niccs.cisa.gov/resources/glossary#letter-r,Synonym(s): mitigation
risk-based data management,A structured approach to managing risks to data and information by which an organization selects and applies appropriate security controls in compliance with policy and commensurate with the sensitivity and value of the data.,https://niccs.cisa.gov/resources/glossary#letter-r,From: DHS personnel
rootkit,"A set of software tools with administrator-level access privileges installed on an information system and designed to hide the presence of the tools, maintain the access privileges, and conceal the activities conducted by the tools.",https://niccs.cisa.gov/resources/glossary#letter-r,From: CNSSI 4009
RTOS,A real-time operating system (RTOS) is an OS that guarantees real-time applications a certain capability within a specified deadline.,https://niccs.cisa.gov/resources/glossary#letter-r,"Extended Definition: In an RTOS, repeated tasks are performed within a tight time boundary, while in a general-purpose operating system, this is not necessarily so"
SA,,https://niccs.cisa.gov/resources/glossary#letter-s,Acronym Expansion: Specialty Area
SA&A,,https://niccs.cisa.gov/resources/glossary#letter-s,Acronym Expansion: Security Assessment and Authorization
SAC,,https://niccs.cisa.gov/resources/glossary#letter-s,Acronym Expansion: Senate Appropriations Committee
SANS,,https://niccs.cisa.gov/resources/glossary#letter-s,"Acronym Expansion: System Administration, Networking, and Security Institute"
Scareware,a cyberattack tactic that frightens people into visiting spoofed or infected websites or downloading malicious software (malware),https://niccs.cisa.gov/resources/glossary#letter-s,
SECaaS,a cloud-based method of outsourcing your cybersecurity,https://niccs.cisa.gov/resources/glossary#letter-s,Acronym Expansion: Security as a Service
SecDevOps,a software development methodology that places security concerns first in planning and development,https://niccs.cisa.gov/resources/glossary#letter-s,
SecOps,"a combination of the terms security and operations, is a methodology that IT managers implement to enhance the connection, collaboration and communication between IT security and IT operations teams",https://niccs.cisa.gov/resources/glossary#letter-s,
secret key,"A cryptographic key that is used for both encryption and decryption, enabling the operation of a symmetric key cryptography scheme.",https://niccs.cisa.gov/resources/glossary#letter-s,"Extended Definition: Also, a cryptographic algorithm that uses a single key (i.e., a secret key) for both encryption of plaintext and decryption of ciphertext. | Related Term(s): symmetric key | From: CNSSI 4009"
securely provision,"A NICE Framework category consisting of specialty areas concerned with conceptualizing, designing, and building secure IT systems, with responsibility for some aspect of the systems' development.",https://niccs.cisa.gov/resources/glossary#letter-s,From: NICE Framework
security automation,The use of information technology in place of manual processes for cyber incident response and management.,https://niccs.cisa.gov/resources/glossary#letter-s,From: DHS personnel
security incident,,https://niccs.cisa.gov/resources/glossary#letter-s,Synonym(s): incident
security policy,A rule or set of rules that govern the acceptable use of an organization's information and services to a level of acceptable risk and the means for protecting the organization's information assets.,https://niccs.cisa.gov/resources/glossary#letter-s,"Extended Definition: A rule or set of rules applied to an information system to provide security services. | From: CNSSI 4009, NIST SP 800-53 Rev 4, NIST SP 800-130, OASIS SAML Glossary 2.0"
security program management,"In the NICE Framework, cybersecurity work where a person: Manages information security (e.g., information security) implications within the organization, specific program, or other area of responsibility, to include strategic, personnel, infrastructure, policy enforcement, emergency planning, security awareness, and other resources (e.g., the role of a Chief Information Security Officer).",https://niccs.cisa.gov/resources/glossary#letter-s,From: NICE Framework
SFS,,https://niccs.cisa.gov/resources/glossary#letter-s,Acronym Expansion: Scholarship for Service
SIEM,a security solution that helps organizations detect threats before they disrupt business,https://niccs.cisa.gov/resources/glossary#letter-s,Acronym Expansion: Security information and event management
signature,"A recognizable, distinguishing pattern.",https://niccs.cisa.gov/resources/glossary#letter-s,"Extended Definition: Types of signatures: attack signature, digital signature, electronic signature. | From: CNSSI 4009; Adapted from: NIST SP 800-94"
SIGSE,,https://niccs.cisa.gov/resources/glossary#letter-s,Acronym Expansion: Special Interest Group on Software Engineering
situational awareness,"Comprehending information about the current and developing security posture and risks, based on information gathered, observation and analysis, and knowledge or experience.",https://niccs.cisa.gov/resources/glossary#letter-s,"Extended Definition: In cybersecurity, comprehending the current status and security posture with respect to availability, confidentiality, and integrity of networks, systems, users, and data, as well as projecting future states of these. | From: CNSSI 4009, DHS personnel, National Response Framework"
SlowLoris,"an attack tool designed to take down a server by flooding it with incomplete HTTP requests, without using much of bandwidth",https://niccs.cisa.gov/resources/glossary#letter-s,
SME,,https://niccs.cisa.gov/resources/glossary#letter-s,Acronym Expansion: Subject Matter Expert
smishing,the fraudulent practice of sending text messages purporting to be from reputable companies in order to induce individuals to reveal personal information,https://niccs.cisa.gov/resources/glossary#letter-s,"Extended Definition: Similar to Phishing, and Vishing | Related Term(s): Phishing"
SO/DEV,,https://niccs.cisa.gov/resources/glossary#letter-s,Acronym Expansion: Supervisory Office / NICCS Development Team
SoC,"an intelligence hub for the company, gathering data from across the organization's networks, servers, endpoints and other digital assets and using intelligent automation to identify, prioritize and respond to potential cybersecurity threats",https://niccs.cisa.gov/resources/glossary#letter-s,Acronym Expansion: Security Operations Center
Social Engineering,the use of deception to manipulate individuals into divulging confidential or personal information that may be used for fraudulent purposes,https://niccs.cisa.gov/resources/glossary#letter-s,
SoD,,https://niccs.cisa.gov/resources/glossary#letter-s,Acronym Expansion: Segregation of Duties | Extended Definition: an internal control designed to prevent error and fraud by ensuring that at least two individuals are responsible for the separate parts of any task.
software assurance,"The level of confidence that software is free from vulnerabilities, either intentionally designed into the software or accidentally inserted at any time during its lifecycle, and that the software functions in the intended manner.",https://niccs.cisa.gov/resources/glossary#letter-s,From: CNSSI 4009
software assurance and security engineering,"In the NICE Framework, cybersecurity work where a person: Develops and writes/codes new (or modifies existing) computer applications, software, or specialized utility programs following software assurance best practices.",https://niccs.cisa.gov/resources/glossary#letter-s,From: NICE Framework
spam,The abuse of electronic messaging systems to indiscriminately send unsolicited bulk messages.,https://niccs.cisa.gov/resources/glossary#letter-s,From: CNSSI 4009
Spearphish,"a malicious attack, spear phishing is a targeted form of phishing that uses personalized emails or messages to trick a specific individual or organization into revealing sensitive information or downloading malware",https://niccs.cisa.gov/resources/glossary#letter-s,"Related Term(s): phishing, phish, catphish, smishing"
