"term","definition","source_anchor","notes"
"mailbox provider","An organization that provides email mailbox hosting services. Mailbox providers are sometimes referred to as [internet service providers (ISPs)](#internetserviceprovider), even if they only provide mailbox services.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#mailboxprovider",""
"mailbox simulator","A set of email addresses that you can use to test an [Amazon SES](#SES)-based email-sending application without sending messages to actual recipients. Each email address represents a specific scenario (such as a bounce or complaint) and generates a typical response that's specific to the scenario.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#mailboxsimulator",""
"main route table","The default [route table](#routetable) that any new [Amazon VPC](#vpc) [subnet](#subnet) uses for routing. You can associate a subnet with a different route table of your choice. You can also change which route table is the main route table.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#MainRouteTable",""
"AWS Mainframe Modernization","AWS Mainframe Modernization service is a cloud native platform for migration, modernization, execution, and operation of mainframe applications. See also [https://aws.amazon.com/mainframe-modernization](https://aws.amazon.com/mainframe-modernization/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#mainframe-modernization",""
"Managed Blockchain","Amazon Managed Blockchain is a fully managed service for creating and managing scalable blockchain networks using popular open source frameworks. See also [http://aws.amazon.com/managed-blockchain/](http://aws.amazon.com/managed-blockchain/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#managed-blockchain",""
"Amazon Managed Grafana","Amazon Managed Grafana is a fully managed and secure data visualization service that you can use to instantly query, correlate, and visualize operational metrics, logs, and traces from multiple data sources. See also [https://aws.amazon.com/grafana/](https://aws.amazon.com/grafana/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#grafana",""
"AWS managed key","One type of KMS key in [AWS KMS](#awskms).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#AWS_managed_key",""
"managed policy","A standalone [IAM](#IAM) [policy](#policy) that you can attach to multiple [users](#AWSUser), [groups](#group), and [roles](#role)s in your IAM [account](#account). Managed policies can either be AWS managed policies (which are created and managed by AWS) or customer managed policies (which you create and manage in your AWS account).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#managed_policy",""
"AWS managed policy","An [IAM](#IAM) [managed policy](#managed_policy) that's created and managed by AWS.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#AWS_managed_policy",""
"Amazon Managed Service for Prometheus","Amazon Managed Service for Prometheus is a service that provides highly available, secure, and managed monitoring for your containers. See also [https://aws.amazon.com/prometheus/](https://aws.amazon.com/prometheus/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#prometheus",""
"AWS Management Console","AWS Management Console is a graphical interface to manage compute, storage, and other cloud [resources](#resource). See also [https://aws.amazon.com/console](https://aws.amazon.com/console/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#AWSManagementConsole",""
"management portal","AWS Management Portal for vCenter is a web service for managing your AWS [resources](#resource) using VMware vCenter. You install the portal as a vCenter plugin within your existing vCenter environment. After it's installed, you can migrate VMware VMs to [Amazon EC2](#ec2) and manage AWS resources from within vCenter. See also [https://aws.amazon.com/ec2/vcenter-portal/](https://aws.amazon.com/ec2/vcenter-portal/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#mgtportal",""
"manifest","When sending a *create job* request for an import or export operation, you describe your job in a text file called a manifest. The manifest file is a YAML-formatted file that specifies how to transfer data between your storage device and the AWS Cloud.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#manifest",""
"manifest file","Amazon Machine Learning: The file used for describing batch predictions. The manifest file relates each input data file with its associated batch prediction results. It's stored in the Amazon S3 output location.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#manifest-file",""
"mapping","A way to add conditional parameter values to an [CloudFormation](#CloudFormation) template. You specify mappings in the template's optional Mappings section and retrieve the desired value using the `FN::FindInMap` function.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#mapping",""
"marker","See [pagination token](#PaginationToken).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#marker",""
"AWS Marketplace","AWS Marketplace is a web portal where qualified partners market and sell their software to AWS customers. AWS Marketplace is an online software store that helps customers find, buy, and immediately start using the software and services that run on AWS. See also [https://aws.amazon.com/partners/aws-marketplace/](https://aws.amazon.com/partners/aws-marketplace/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#marketplace",""
"master node","A process running on an [Amazon Machine Image (AMI)](#AmazonMachineImage) that keeps track of the work its core and task nodes complete.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#masternode",""
"maximum price","The maximum price you pay to launch one or more [Spot Instances](#SpotInstance). If your maximum price exceeds the current [Spot price](#SpotPrice) and your restrictions are met, [Amazon EC2](#ec2) launches instances on your behalf.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#maxprice",""
"maximum send rate","The maximum number of email messages that you can send per second using [Amazon SES](#SES).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#maximumsendrate",""
"mean reciprocal rank at 25","[Amazon Personalize](#amazonpersonalize): An evaluation metric that assesses the relevance of a model’s highest ranked recommendation. Amazon Personalize calculates this metric using the average accuracy of the model when ranking the most relevant recommendation out of the top 25 recommendations over all requests for recommendations. See also [metrics](#metrics). See also [recommendations](#recommendations).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#mean-reciprocal-rank-at-25",""
"mebibyte (MiB)","A contraction of mega binary byte. A mebibyte (MiB) is 2^20 or 1,048,576 bytes. A megabyte (MB) is 10^6 or 1,000,000 bytes. 1,024 MiB is a [gibibyte (GiB)](#gibibyte).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#mebibyte",""
"member resources","See [resource](#resource).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#member_resources",""
"MemoryDB","Amazon MemoryDB is a Redis-compatible, durable, in-memory database service that's purpose-built for modern applications with microservices architectures. See also [https://aws.amazon.com/memorydb](https://aws.amazon.com/memorydb/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#memorydb",""
"message ID","[Amazon SES](#SES): A unique identifier that's assigned to every email message that's sent. [Amazon SQS](#AmazonSimpleQueueService): The identifier returned when you send a message to a queue.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#messageID",""
"metadata","Information about other data or objects. In [Amazon S3](#amazons3) and [Amazon EMR](#AmazonElasticMapReduce) metadata takes the form of name–value pairs that describe the object. These include default metadata such as the date last modified and standard HTTP metadata (for example, Content-Type). Users can also specify custom metadata at the time they store an object. In [Amazon EC2](#ec2) metadata includes data about an [EC2 instance](#ec2instance) that the instance can retrieve to determine things about itself, such as the instance type or the IP address.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#metadata",""
"metric","An element of time-series data defined by a unique combination of exactly one [namespace](#namespace), exactly one metric name, and between zero and ten dimensions. Metrics and the statistics derived from them are the basis of [CloudWatch](#AmazonCW).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#metric",""
"metric name","The primary identifier of a metric, used with a [namespace](#namespace) and optional dimensions.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#metricname",""
"metrics","[Amazon Personalize](#amazonpersonalize): Evaluation data that Amazon Personalize generates when you train a model. You use metrics to evaluate the performance of the model, view the effects of modifying a solution’s configuration, and compare results between solutions that use the same training data but were created with different recipes. See also [solution](#solution). See also [recipe](#persrecipe).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#metrics",""
"MFA","See [multi-factor authentication (MFA)](#AWSMultiFactorAuthentication).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#MFA_abbrev",""
"micro instance","A type of [EC2 instance](#ec2instance) that's more economical to use if you have occasional bursts of high CPU activity.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#MicroInstance",""
"AWS Microservice Extractor for .NET","AWS Microservice Extractor for .NET is an assistive modernization tool that helps to reduce the time and effort required to break down large, monolithic applications running on the AWS Cloud or on premises into smaller, independent services. These services can be operated and managed independently.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#microservice-extractor",""
"Migration Hub","AWS Migration Hub is a service that provides a single location to track migration tasks across multiple AWS tools and partner solutions. See also [https://aws.amazon.com/migration-hub/](https://aws.amazon.com/migration-hub/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#migrationhub",""
"MIME","See [Multipurpose Internet Mail Extensions (MIME)](#multipurposeinternetmailextensions).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#MIME_abbrev",""
"Amazon ML","Amazon Machine Learning is a cloud-based service that creates machine learning (ML) models by finding patterns in your data, and uses these models to process new data and generate predictions. See also [http://aws.amazon.com/machine-learning/](http://aws.amazon.com/machine-learning/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#machine-learning",""
"ML model","In machine learning (ML), a mathematical model that generates predictions by finding patterns in data. Amazon Machine Learning supports three types of ML models: binary classification, multiclass classification, and regression. Also known as a *predictive model*. See also [binary classification model](#binary-classification-model). See also [multiclass classification model](#multiclass-classification-model). See also [regression model](#regression-model).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#ml-model",""
"Mobile Analytics","Amazon Mobile Analytics is a service for collecting, visualizing, understanding, and extracting mobile app usage data at scale. See also [https://aws.amazon.com/mobileanalytics](https://aws.amazon.com/mobileanalytics/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#AmazonMobileAnalytics",""
"Mobile Hub","See [Amplify](#Amplify).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#AWSMobileHub",""
"AWS Mobile SDK","See [Amplify](#Amplify).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#mobilesdk",""
"Mobile SDK for Android","See [Amplify Android](#AmplifyAndroid).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#sdk-for-android",""
"Mobile SDK for iOS","See [Amplify iOS](#AmplifyiOS).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#sdk-for-ios",""
"Mobile SDK for Unity","The AWS Mobile SDK for Unity is included in the [AWS SDK for .NET](#sdkdotnet).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#sdk-for-unity",""
"Mobile SDK for Xamarin","The AWS Mobile SDK for Xamarin is included in the [AWS SDK for .NET](#sdkdotnet).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#sdk-for-xamarin",""
"Amazon Monitron","Amazon Monitron is an end-to-end system that uses machine learning (ML) to detect abnormal behavior in industrial machinery. Use Amazon Monitron to implement predictive maintenance and reduce unplanned downtime. See also [https://aws.amazon.com/monitron/](https://aws.amazon.com/monitron/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#monitron",""
"Amazon MQ","Amazon MQ is a managed message broker service for Apache ActiveMQ that you can use to set up and operate message brokers in the cloud. See also [https://aws.amazon.com/amazon-mq/](https://aws.amazon.com/amazon-mq/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#AmazonMQ",""
"MTA","See [Mail Transfer Agent (MTA)](#mailtransferagent).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#MTA_abbrev",""
"Multi-AZ deployment","A primary [DB instance](#dbinstance) that has a synchronous standby replica in a different [Availability Zone](#AZ). The primary DB instance is synchronously replicated across Availability Zones to the standby replica.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#multiAZ",""
"multiclass classification model","A machine learning model that predicts values that belong to a limited, pre-defined set of permissible values. For example, ""Is this product a book, movie, or clothing?""","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#multiclass-classification-model",""
"multi-factor authentication (MFA)","An optional [AWS account](#account) security feature. After you enable AWS MFA, you must provide a six-digit, single-use code in addition to your sign-in credentials whenever you access secure AWS webpages or the [AWS Management Console](#AWSManagementConsole). You get this single-use code from an authentication device that you keep in your physical possession. See also [https://aws.amazon.com/mfa/](https://aws.amazon.com/mfa/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#AWSMultiFactorAuthentication",""
"multipart upload","A feature that you can use to upload a single object as a set of parts.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#multipartupload",""
"Multipurpose Internet Mail Extensions (MIME)","An internet standard that extends the email protocol to include non-ASCII text and nontext elements, such as attachments.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#multipurposeinternetmailextensions",""
"Multitool","A cascading application that provides a simple command-line interface for managing large datasets.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#Multitool",""
"multi-valued attribute","An attribute with more than one value.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#multivalattrib",""
"Amazon MWAA","Amazon Managed Workflows for Apache Airflow is a managed orchestration service for Apache Airflow to assist in setting up and operating end-to-end data pipelines in the cloud at scale. See also [https://aws.amazon.com/managed-workflows-for-apache-airflow](https://aws.amazon.com/managed-workflows-for-apache-airflow/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#managed-workflows-for-apache-airflow",""
"namespace","An abstract container that provides context for the items (names, or technical terms, or words) it holds, and allows disambiguation of homonym items residing in different namespaces.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#namespace",""
"NAT","Network address translation. A strategy of mapping one or more IP addresses to another while data packets are in transit across a traffic routing device. This is commonly used to restrict internet communication to private instances while allowing outgoing traffic. See also [Network Address Translation and Protocol Translation](#networkAddressTranslation). See also [NAT gateway](#natGateway). See also [NAT instance](#natInstance).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#nat",""
"NAT gateway","A [NAT](#nat) device, managed by AWS, that performs network address translation in a private [subnet](#subnet), to secure inbound internet traffic. A NAT gateway uses both NAT and port address translation. See also [NAT instance](#natInstance).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#natGateway",""
"NAT instance","A [NAT](#nat) device, configured by a user, that performs network address translation in a [Amazon VPC](#vpc) public [subnet](#subnet) to secure inbound internet traffic. See also [NAT gateway](#natGateway).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#natInstance",""
"Neptune","Amazon Neptune is a managed graph database service that you can use to build and run applications that work with highly connected datasets. Neptune supports the popular graph query languages Apache TinkerPop Gremlin and W3C's SPARQL, enabling you to build queries that efficiently navigate highly connected datasets. See also [https://aws.amazon.com/neptune/](https://aws.amazon.com/neptune/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#neptune",""
"network ACL","An optional layer of security that acts as a firewall for controlling traffic in and out of a [subnet](#subnet). You can associate multiple subnets with a single network [ACL](#ACL), but a subnet can be associated with only one network ACL at a time.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#NetworkACL",""
"Network Address Translation and Protocol Translation","([NAT](#nat)-PT) An internet protocol standard defined in RFC 2766. See also [NAT instance](#natInstance). See also [NAT gateway](#natGateway).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#networkAddressTranslation",""
"Network Firewall","AWS Network Firewall is a managed service that deploys essential network protections for all Amazon Virtual Private Clouds (Amazon VPCs). See also [https://aws.amazon.com/network-firewall](https://aws.amazon.com/network-firewall/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#network-firewall",""
"n-gram processor","A processor that performs n-gram transformations. See also [n-gram transformation](#n-gram-transformation).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#n-gram-processor",""
"n-gram transformation","Amazon Machine Learning: A transformation that aids in text string analysis. An n-gram transformation takes a text variable as input and outputs strings by sliding a window of size *n* words, where *n* is specified by the user, over the text, and outputting every string of words of size *n* and all smaller sizes. For example, specifying the n-gram transformation with window size =2 returns all the two-word combinations and all of the single words.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#n-gram-transformation",""
"NICE Desktop Cloud Visualization","A remote visualization technology for securely connecting users to graphic-intensive 3D applications hosted on a remote, high-performance server.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#dcv",""
"Nimble Studio","Amazon Nimble Studio is a managed AWS cloud service for creative studios to produce visual effects, animation, and interactive content—from storyboard to final deliverable. See also [https://aws.amazon.com/nimble-studio/](https://aws.amazon.com/nimble-studio/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#nimble-studio",""
"node","[OpenSearch Service](#AmazonElasticsearchService): An OpenSearch instance. A node can be either a data instance or a dedicated master instance. See also [dedicated master node](#dedicatedmasternode).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#node",""
"NoEcho","A property of [CloudFormation](#CloudFormation) parameters that prevent the otherwise default reporting of names and values of a template parameter. Declaring the `NoEcho` property causes the parameter value to be masked with asterisks in the report by the `cfn-describe-stacks` command.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#noecho",""
"normalized discounted cumulative gain (NCDG) at K (5/10/25)","[Amazon Personalize](#amazonpersonalize): An evaluation metric that tells you about the relevance of your model’s highly ranked recommendations, where K is a sample size of 5, 10, or 25 recommendations. Amazon Personalize calculates this by assigning weight to recommendations based on their position in a ranked list, where each recommendation is discounted (given a lower weight) by a factor dependent on its position. The normalized discounted cumulative gain at K assumes that recommendations that are lower on a list are less relevant than recommendations higher on the list. See also [metrics](#metrics). See also [recommendations](#recommendations).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#ncdg",""
"NoSQL","Nonrelational database systems that are highly available, scalable, and optimized for high performance. Instead of the relational model, NoSQL databases (for example, [DynamoDB](#dynamodb)) use alternate models for data management, such as key–value pairs or document storage.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#nosql",""
"null object","A null object is one whose version ID is null. [Amazon S3](#amazons3) adds a null object to a [bucket](#bucket) when [versioning](#versioning) for that bucket is suspended. It's possible to have only one null object for each key in a bucket.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#nullobject",""
"number of passes","The number of times that you allow Amazon Machine Learning to use the same data records to train a machine learning model.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#number-of-passes",""
"O3DE","Open 3D Engine (successor to Amazon Lumberyard) is an open-source 3D development engine for creating games and simulations. O3DE is licensed under Apache 2.0 and maintained by a community of contributors, including Amazon. See also [https://www.o3de.org/](https://www.o3de.org/). See also [https://aws.amazon.com/lumberyard/](https://aws.amazon.com/lumberyard/). See also [https://docs.aws.amazon.com/lumberyard/](https://docs.aws.amazon.com/lumberyard/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#o3de",""
"object","[Amazon S3](#amazons3): The fundamental entity type stored in Amazon S3. Objects consist of object data and metadata. The data portion is opaque to Amazon S3. [CloudFront](#AmazonCF): Any entity that can be served either over HTTP or a version of RTMP.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#object",""
"observation","Amazon Machine Learning: A single instance of data that Amazon Machine Learning (Amazon ML) uses to either train a machine learning model how to predict or to generate a prediction. Each row in an Amazon ML input data file is an observation.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#observation",""
"On-Demand Instance","An [Amazon EC2](#ec2) pricing option that charges you for compute capacity by the hour or second (minimum of 60 seconds) with no long-term commitment.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#ondemandinstance",""
"Open 3D Engine","See [O3DE](#o3de).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#Open3DEngine",""
"OpenSearch Service","Amazon OpenSearch Service is an AWS managed service for deploying, operating, and scaling OpenSearch, an open-source search and analytics engine, in the AWS Cloud. Amazon OpenSearch Service (OpenSearch Service) also offers security options, high availability, data durability, and direct access to the OpenSearch API. See also [https://aws.amazon.com/elasticsearch-service](https://aws.amazon.com/elasticsearch-service/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#AmazonElasticsearchService",""
"operation","An API function. Also called an *action*.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#operation",""
"OpsWorks","AWS OpsWorks is a configuration management service that helps you use Chef to configure and operate groups of instances and applications. You can define the application's architecture and the specification of each component including package installation, software configuration, and [resources](#resource) such as storage. You can automate tasks based on time, load, or lifecycle events. See also [https://aws.amazon.com/opsworks/](https://aws.amazon.com/opsworks/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#opsworks",""
"optimistic locking","A strategy to ensure that an item that you want to update has not been modified by others before you perform the update. For [DynamoDB](#dynamodb), optimistic locking support is provided by the AWS SDKs.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#optimistic-locking",""
"opt-in Region","An AWS Region that is disabled by default. To use an opt-in Region, you must enable it. Regions introduced after March 20, 2019 are opt-in Regions. For a list of opt-in Regions, see [Considerations before enabling and disabling Regions](https://docs.aws.amazon.com/accounts/latest/reference/manage-acct-regions.html#manage-acct-regions-considerations) in the *AWS Account Management Guide*. See also [Region that is enabled by default](#regionthat).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#optinregion",""
"organization","[Organizations](#awsorganizations): An entity that you create to consolidate and manage your AWS accounts. An organization has one management account along with zero or more member accounts.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#organization",""
"organizational unit","[Organizations](#awsorganizations): A container for accounts within a [root](#root) of an organization. An organizational unit (OU) can contain other OUs.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#organizational-unit",""
"Organizations","AWS Organizations is an account management service that you can use to consolidate multiple AWS accounts into an organization that you create and centrally manage. See also [https://aws.amazon.com/organizations/](https://aws.amazon.com/organizations/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#awsorganizations",""
"origin access identity","Also called OAI. When using [Amazon CloudFront](#AmazonCF) to serve content with an [Amazon S3](#amazons3) [bucket](#bucket) as the origin, a virtual identity that you use to require users to access your content through CloudFront URLs instead of Amazon S3 URLs. Usually used with CloudFront [private content](#privatecontent).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#originaccessidentity",""
"origin server","The [Amazon S3](#amazons3) [bucket](#bucket) or custom origin containing the definitive original version of the content you deliver through [CloudFront](#AmazonCF).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#originserver",""
"original environment","The instances in a deployment group at the start of an CodeDeploy blue/green deployment.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#originalenvironment",""
"OSB transformation","Orthogonal sparse bigram transformation. In machine learning, a transformation that aids in text string analysis and that's an alternative to the n-gram transformation. OSB transformations are generated by sliding the window of size *n* words over the text, and outputting every pair of words that includes the first word in the window. See also [n-gram transformation](#n-gram-transformation).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#osb-transformation",""
"OU","See [organizational unit](#organizational-unit).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#OU_abbrev",""
"Outposts","AWS Outposts is a fully managed service by AWS that extends AWS infrastructure, services, APIs, and tools to on-premises data centers and edge locations. Use AWS Outposts for workloads and devices requiring low latency access to on-premises systems, local data processing, data residency, and application migration with local system interdependencies. See also [https://aws.amazon.com/outposts](https://aws.amazon.com/outposts/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#outposts",""
"output location","Amazon Machine Learning: An Amazon S3 location where the results of a batch prediction are stored.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#output-location",""
"pagination","The process of responding to an API request by returning a large list of records in small separate parts. Pagination can occur in the following situations: + The client sets the maximum number of returned records to a value below the total number of records. + The service has a default maximum number of returned records that's lower than the total number of records. When an API response is paginated, the service sends a subset of the large list of records and a pagination token that indicates that more records are available. The client includes this pagination token in a subsequent API request, and the service responds with the next subset of records. This continues until the service responds with a subset of records and no pagination token, indicating that all records have been sent.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#Pagination",""
"pagination token","A marker that indicates that an API response contains a subset of a larger list of records. The client can return this marker in a subsequent API request to retrieve the next subset of records until the service responds with a subset of records and no pagination token, indicating that all records have been sent. See also [pagination](#Pagination).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#PaginationToken",""
"paid AMI","An [Amazon Machine Image (AMI)](#AmazonMachineImage) that you sell to other [Amazon EC2](#ec2) users on [AWS Marketplace](#marketplace).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#paidAMI",""
"AWS Panorama","AWS Panorama is a machine learning (ML) Appliance and Software Development Kit (SDK) that organizations can use to bring computer vision (CV) to on-premises cameras to make predictions locally. See also [https://aws.amazon.com/panorama](https://aws.amazon.com/panorama/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#panorama",""
"AWS ParallelCluster","AWS ParallelCluster is an AWS supported open source cluster management tool that helps you to deploy and manage high performance computing (HPC) clusters in the AWS Cloud.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#parallelcluster",""
"paravirtual virtualization","See [PV virtualization](#PV).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#paravirtual",""
"part","A contiguous portion of the object's data in a multipart upload request.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#part",""
"partition","A group of [AWS Regions](#region). Each Region is in only one partition, and each partition contains one or more Regions. Partitions have independent instances of the AWS Identity and Access Management (IAM) infrastructure. In other words, a partition is comprised of Regions that share the same authentication, account, and resource stack. Each AWS account is scoped to one partition. You can't use IAM credentials from one partition to interact with resources in a different partition. Some AWS services are designed to provide cross-Region functionality. Such cross-Region functionality is supported only between Regions in the same partition. AWS commercial Regions are in the `AWS` partition, China Regions are in the `AWS-cn` partition, and AWS GovCloud (US) Regions are in the `AWS-us-gov` partition.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#partition",""
"partition key","A simple primary key, composed of one attribute (also known as a *hash attribute*). See also [primary key](#primary-key). See also [sort key](#sort-key).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#partition-key",""
"PAT","Port address translation.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#pat",""
"pebibyte (PiB)","A contraction of peta binary byte, a pebibyte is 2^50 or 1,125,899,906,842,624 bytes. A petabyte (PB) is 10^15 or 1,000,000,000,000,000 bytes. 1,024 PiB is an [exbibyte (EiB)](#exbibyte).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#pebibyte",""
"period","See [sampling period](#SamplingPeriod).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#period",""
"permission","A statement within a [policy](#policy) that allows or denies access to a particular [resource](#resource). You can state any permission in the following way: ""A has permission to do B to C."" For example, Jane (A) has permission to read messages (B) from John's [Amazon SQS](#AmazonSimpleQueueService) queue (C). Whenever Jane sends a request to Amazon SQS to use John's queue, the service checks to see if she has permission. It further checks to see if the request satisfies the conditions John set forth in the permission.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#permission",""
"persistent storage","A data storage solution where the data remains intact until it's deleted. Options within [AWS](#amazonwebservices) include: [Amazon S3](#amazons3), [Amazon RDS](#AmazonRelationalDatabaseService), [DynamoDB](#dynamodb), and other services.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#persistentstorage",""
"Amazon Personalize","Amazon Personalize is an artificial intelligence service for creating individualized product and content recommendations. See also [https://aws.amazon.com/personalize/](https://aws.amazon.com/personalize/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#amazonpersonalize",""
"PERSONALIZED\_RANKING recipes","[Amazon Personalize](#amazonpersonalize): Recipes that provide item recommendations in ranked order based on the predicted interest for a user. See also [recipe](#persrecipe). See also [recommendations](#recommendations). See also [personalized-ranking recipe](#personalizedranking). See also [popularity-count recipe](#popularity-count-recipe).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#personalized-ranking-recipes",""
